-6.686E+03,-2.45372751E-05
-6.685E+03,-2.45040288E-05
-6.684E+03,-2.45125336E-05
-6.683E+03,-2.45233580E-05
-6.682E+03,-7.414E-10
-6.681E+03,-2.45001629E-05
-6.680E+03,-2.45303165E-05
-6.679E+03,-2.45264507E-05
-6.678E+03,-2.45264507E-05
-6.677E+03,-2.45086678E-05
-6.676E+03,-2.45086678E-05
-6.675E+03,-2.45326360E-05
-6.674E+03,-2.45218117E-05
-6.673E+03,-2.45218117E-05
-6.672E+03,-2.45326360E-05
-6.671E+03,-2.45264507E-05
-6.670E+03,-2.45249043E-05
-6.669E+03,-2.45187190E-05
-6.668E+03,-2.45318629E-05
-6.667E+03,-2.45310897E-05
-6.666E+03,-2.45009361E-05
-6.665E+03,-2.45040288E-05
-6.664E+03,-7.414E-10
-6.663E+03,-2.45310897E-05
-6.662E+03,-2.45148531E-05
-6.661E+03,-7.414E-10
-6.660E+03,-2.45287702E-05
-6.659E+03,-2.45071214E-05
-6.658E+03,-2.45024824E-05
-6.657E+03,-2.45318629E-05
-6.656E+03,-2.45225848E-05
-6.655E+03,-2.45264507E-05
-6.654E+03,-2.45264507E-05
-6.653E+03,-2.45194922E-05
-6.652E+03,-2.45241312E-05
-6.651E+03,-2.45256775E-05
-6.650E+03,-2.45218117E-05
-6.649E+03,-2.45341824E-05
-6.648E+03,-2.45334092E-05
-6.647E+03,-2.45194922E-05
-6.646E+03,-2.45117605E-05
-6.645E+03,-2.45380482E-05
-6.644E+03,-2.45326360E-05
-6.643E+03,-2.45156263E-05
-6.642E+03,-2.45148531E-05
-6.641E+03,-2.45210385E-05
-6.640E+03,-2.45310897E-05
-6.639E+03,-2.45272239E-05
-6.638E+03,-2.45318629E-05
-6.637E+03,-2.45264507E-05
-6.636E+03,-2.45241312E-05
-6.635E+03,-2.45272239E-05
-6.634E+03,-2.45303165E-05
-6.633E+03,-2.45249043E-05
-6.632E+03,-2.45241312E-05
-6.631E+03,-2.45202653E-05
-6.630E+03,-2.45225848E-05
-6.629E+03,-2.45279970E-05
-6.628E+03,-2.45264507E-05
-6.627E+03,-2.45272239E-05
-6.626E+03,-2.45140800E-05
-6.625E+03,-2.45071214E-05
-6.624E+03,-2.45148531E-05
-6.623E+03,-2.45372751E-05
-6.622E+03,-2.45264507E-05
-6.621E+03,-2.45032556E-05
-6.620E+03,-2.45256775E-05
-6.619E+03,-2.45233580E-05
-6.618E+03,-2.45210385E-05
-6.617E+03,-2.45349555E-05
-6.616E+03,-2.45395946E-05
-6.615E+03,-2.45249043E-05
-6.614E+03,-2.45048019E-05
-6.613E+03,-2.45256775E-05
-6.612E+03,-2.45140800E-05
-6.611E+03,-2.45272239E-05
-6.610E+03,-2.45048019E-05
-6.609E+03,-2.45256775E-05
-6.608E+03,-2.45334092E-05
-6.607E+03,-2.45264507E-05
-6.606E+03,-2.45179458E-05
-6.605E+03,-2.45210385E-05
-6.604E+03,-2.45264507E-05
-6.603E+03,-2.45272239E-05
-6.602E+03,-2.45303165E-05
-6.601E+03,-2.45264507E-05
-6.600E+03,-2.45264507E-05
-6.599E+03,-2.45218117E-05
-6.598E+03,-2.45326360E-05
-6.597E+03,-2.45326360E-05
-6.596E+03,-2.45256775E-05
-6.595E+03,-2.45202653E-05
-6.594E+03,-2.45334092E-05
-6.593E+03,-7.414E-10
-6.592E+03,-2.45256775E-05
-6.591E+03,-2.45341824E-05
-6.590E+03,-2.45032556E-05
-6.589E+03,-2.45040288E-05
-6.588E+03,-2.45264507E-05
-6.587E+03,-2.45078946E-05
-6.586E+03,-2.45218117E-05
-6.585E+03,-2.45133068E-05
-6.584E+03,-2.45009361E-05
-6.583E+03,-2.45256775E-05
-6.582E+03,-2.45233580E-05
-6.581E+03,-7.414E-10
-6.580E+03,-2.45001629E-05
-6.579E+03,-7.414E-10
-6.578E+03,-2.45133068E-05
-6.577E+03,-7.414E-10
-6.576E+03,-2.45063483E-05
-6.575E+03,-2.45218117E-05
-6.574E+03,-2.45202653E-05
-6.573E+03,-2.45264507E-05
-6.572E+03,-2.45318629E-05
-6.571E+03,-2.45241312E-05
-6.570E+03,-2.45179458E-05
-6.569E+03,-7.414E-10
-6.568E+03,-7.414E-10
-6.567E+03,-2.45256775E-05
-6.566E+03,-2.45272239E-05
-6.565E+03,-2.45163995E-05
-6.564E+03,-2.45179458E-05
-6.563E+03,-7.414E-10
-6.562E+03,-2.45295434E-05
-6.561E+03,-2.45233580E-05
-6.560E+03,-2.45241312E-05
-6.559E+03,-7.414E-10
-6.558E+03,-2.45264507E-05
-6.557E+03,-2.45326360E-05
-6.556E+03,-2.45202653E-05
-6.555E+03,-2.45249043E-05
-6.554E+03,-2.45086678E-05
-6.553E+03,-2.45264507E-05
-6.552E+03,-2.45326360E-05
-6.551E+03,-7.414E-10
-6.550E+03,-7.414E-10
-6.549E+03,-7.414E-10
-6.548E+03,-2.45063483E-05
-6.547E+03,-2.45256775E-05
-6.546E+03,-2.45163995E-05
-6.545E+03,-2.45125336E-05
-6.544E+03,-2.45256775E-05
-6.543E+03,-2.45264507E-05
-6.542E+03,-2.45109873E-05
-6.541E+03,-2.45334092E-05
-6.540E+03,-2.45140800E-05
-6.539E+03,-2.45210385E-05
-6.538E+03,-2.45133068E-05
-6.537E+03,-2.45210385E-05
-6.536E+03,-7.414E-10
-6.535E+03,-2.45279970E-05
-6.534E+03,-2.45256775E-05
-6.533E+03,-2.45264507E-05
-6.532E+03,-2.45241312E-05
-6.531E+03,-2.45310897E-05
-6.530E+03,-7.414E-10
-6.529E+03,-2.45133068E-05
-6.528E+03,-2.45318629E-05
