-2.45678586E-05,0
-2.45678011E-05,0
-2.45677436E-05,0
-2.45676861E-05,0
-2.45676286E-05,0
-2.45675711E-05,0
-2.45675136E-05,0
-2.45674561E-05,0
-2.45673986E-05,0
-2.45673411E-05,0
-2.45672836E-05,0
-2.45672262E-05,0
-2.45671687E-05,0
-2.45671112E-05,0
-2.45670537E-05,0
-2.45669962E-05,0
-2.45669387E-05,0
-2.45668812E-05,0
-2.45668237E-05,0
-2.45667662E-05,0
-2.45667087E-05,0
-2.45666512E-05,0
-2.45665937E-05,0
-2.45665362E-05,0
-2.45664787E-05,0
-2.45664212E-05,0
-2.45663637E-05,0
-2.45663062E-05,0
-2.45662487E-05,0
-2.45661912E-05,0
-2.45661338E-05,0
-2.45660763E-05,0
-2.45660188E-05,0
-2.45659613E-05,0
-2.45659038E-05,0
-2.45658463E-05,0
-2.45657888E-05,0
-2.45657313E-05,0
-2.45656738E-05,0
-2.45656163E-05,0
-2.45655588E-05,0
-2.45655013E-05,0
-2.45654438E-05,0
-2.45653863E-05,0
-2.45653288E-05,0
-2.45652713E-05,0
-2.45652138E-05,0
-2.45651563E-05,0
-2.45650988E-05,0
-2.45650414E-05,0
-2.45649839E-05,0
-2.45649264E-05,0
-2.45648689E-05,0
-2.45648114E-05,0
-2.45647539E-05,0
-2.45646964E-05,0
-2.45646389E-05,0
-2.45645814E-05,0
-2.45645239E-05,0
-2.45644664E-05,0
-2.45644089E-05,0
-2.45643514E-05,0
-2.45642939E-05,0
-2.45642364E-05,0
-2.45641789E-05,0
-2.45641214E-05,0
-2.45640639E-05,0
-2.45640064E-05,0
-2.45639490E-05,0
-2.45638915E-05,0
-2.45638340E-05,0
-2.45637765E-05,0
-2.45637190E-05,0
-2.45636615E-05,0
-2.45636040E-05,0
-2.45635465E-05,0
-2.45634890E-05,0
-2.45634315E-05,0
-2.45633740E-05,0
-2.45633165E-05,0
-2.45632590E-05,0
-2.45632015E-05,0
-2.45631440E-05,0
-2.45630865E-05,0
-2.45630290E-05,0
-2.45629715E-05,0
-2.45629140E-05,0
-2.45628566E-05,0
-2.45627991E-05,0
-2.45627416E-05,0
-2.45626841E-05,0
-2.45626266E-05,0
-2.45625691E-05,0
-2.45625116E-05,0
-2.45624541E-05,0
-2.45623966E-05,0
-2.45623391E-05,0
-2.45622816E-05,0
-2.45622241E-05,0
-2.45621666E-05,0
-2.45621091E-05,0
-2.45620516E-05,0
-2.45619941E-05,0
-2.45619366E-05,0
-2.45618791E-05,0
-2.45618216E-05,0
-2.45617642E-05,0
-2.45617067E-05,0
-2.45616492E-05,0
-2.45615917E-05,0
-2.45615342E-05,0
-2.45614767E-05,0
-2.45614192E-05,0
-2.45613617E-05,0
-2.45613042E-05,0
-2.45612467E-05,0
-2.45611892E-05,0
-2.45611317E-05,0
-2.45610742E-05,0
-2.45610167E-05,0
-2.45609592E-05,0
-2.45609017E-05,0
-2.45608442E-05,0
-2.45607867E-05,0
-2.45607292E-05,0
-2.45606718E-05,0
-2.45606143E-05,0
-2.45605568E-05,0
-2.45604993E-05,0
-2.45604418E-05,0
-2.45603843E-05,0
-2.45603268E-05,0
-2.45602693E-05,0
-2.45602118E-05,0
-2.45601543E-05,0
-2.45600968E-05,0
-2.45600393E-05,0
-2.45599818E-05,0
-2.45599243E-05,0
-2.45598668E-05,0
-2.45598093E-05,0
-2.45597518E-05,0
-2.45596943E-05,0
-2.45596368E-05,0
-2.45595794E-05,0
-2.45595219E-05,0
-2.45594644E-05,0
-2.45594069E-05,0
-2.45593494E-05,0
-2.45592919E-05,0
-2.45592344E-05,0
-2.45591769E-05,0
-2.45591194E-05,0
-2.45590619E-05,0
-2.45590044E-05,0
-2.45589469E-05,0
-2.45588894E-05,0
-2.45588319E-05,0
-2.45587744E-05,0
-2.45587169E-05,0
-2.45586594E-05,0
-2.45586019E-05,0
-2.45585444E-05,0
-2.45584870E-05,0
-2.45584295E-05,0
-2.45583720E-05,0
-2.45583145E-05,0
-2.45582570E-05,0
-2.45581995E-05,0
-2.45581420E-05,0
-2.45580845E-05,0
-2.45580270E-05,0
-2.45579695E-05,0
-2.45579120E-05,0
-2.45578545E-05,0
-2.45577970E-05,0
-2.45577395E-05,0
-2.45576820E-05,0
-2.45576245E-05,0
-2.45575670E-05,0
-2.45575095E-05,0
-2.45574520E-05,0
-2.45573946E-05,0
-2.45573371E-05,0
-2.45572796E-05,0
-2.45572221E-05,0
-2.45571646E-05,0
-2.45571071E-05,0
-2.45570496E-05,0
-2.45569921E-05,0
-2.45569346E-05,0
-2.45568771E-05,0
-2.45568196E-05,0
-2.45567621E-05,0
-2.45567046E-05,0
-2.45566471E-05,0
-2.45565896E-05,0
-2.45565321E-05,0
-2.45564746E-05,0
-2.45564171E-05,0
-2.45563596E-05,0
-2.45563022E-05,0
-2.45562447E-05,0
-2.45561872E-05,0
-2.45561297E-05,0
-2.45560722E-05,0
-2.45560147E-05,0
-2.45559572E-05,0
-2.45558997E-05,0
-2.45558422E-05,0
-2.45557847E-05,0
-2.45557272E-05,0
-2.45556697E-05,0
-2.45556122E-05,0
-2.45555547E-05,0
-2.45554972E-05,0
-2.45554397E-05,0
-2.45553822E-05,0
-2.45553247E-05,0
-2.45552672E-05,0
-2.45552098E-05,0
-2.45551523E-05,0
